order_id,customer_id,order_date,total_amount
10385,671,2025-09-09,874.69
10386,37,2025-11-01,727.86
10387,815,2024-07-29,299.34
10388,65,2025-10-27,166.17
10389,355,2025-03-19,559.37
10390,542,2025-05-22,1074.78
10391,49,2025-05-24,148.65
10392,262,2024-06-19,1410.47
10393,1070,2025-09-01,371.16
10394,178,2025-12-15,88.62
10395,360,2024-05-22,513.25
10396,261,2025-12-10,1425.98
10397,875,2025-02-18,185.58
10398,184,2024-10-07,325.86
10399,542,2025-03-02,2367.06
10400,767,2025-05-30,43.65
10401,880,2025-12-26,1096.54
10402,666,2025-09-29,572.61
10403,530,2025-04-15,790.46
10404,95,2025-08-29,2427.05
10405,626,2024-12-03,1642.9
10406,296,2025-09-10,2446.5
10407,859,2025-04-07,2469.13
10408,615,2025-01-26,966.31
10409,52,2024-09-29,281.07
10410,181,2025-09-27,842.25
10411,15,2024-05-02,924.39
10412,420,2025-12-01,2410.64
10413,634,2025-05-08,1237.17
10414,305,2025-09-02,659.79
10415,717,2025-12-04,1402.46
10416,864,2025-02-07,221.44
10417,840,2024-09-04,1343.87
10418,335,2026-02-22,2351.4
10419,208,2024-04-14,1877.39
10420,259,2025-12-28,2067.73
10421,376,2024-09-18,994.69
10422,8,2025-12-30,1280.83
10423,857,2026-01-13,1763.43
10424,794,2024-11-27,2338.34
10425,820,2026-03-19,2382.47
10426,267,2024-09-10,701.01
10427,157,2025-03-27,2391.64
10428,906,2025-02-15,2211.43
10429,838,2026-02-03,2132.97
10430,906,2026-02-23,1283.93
10431,553,2024-09-11,1978.42
10432,601,2025-07-16,1191.16
10433,165,2025-09-16,1661.04
10434,1185,2024-04-15,164.32
10435,426,2025-10-04,913.59
10436,75,2025-10-25,1040.76
10437,223,2025-05-09,2018.6
10438,622,2024-07-24,1258.99
10439,990,2024-07-23,2483.65
10440,299,2025-03-11,327.0
10441,642,2025-12-18,2162.27
10442,430,2025-04-03,779.38
10443,630,2025-04-01,1819.25
10444,775,2024-06-25,1375.99
10445,227,2025-04-02,389.78
10446,689,2025-05-23,1979.72
10447,887,2025-06-25,2111.04
10448,730,2025-12-11,421.61
10449,526,2026-03-08,1443.46
10450,353,2025-10-08,57.72
10451,819,2024-12-12,1654.91
10452,567,2026-01-16,2005.56
10453,181,2024-12-24,1919.54
10454,208,2024-07-18,1681.39
10455,1010,2026-03-14,1938.66
10456,1120,2025-02-02,1382.82
10457,1088,2025-01-04,379.68
10458,511,2024-05-01,21.27
10459,879,2025-10-08,595.25
10460,462,2024-08-19,853.35
10461,589,2025-10-18,1258.6
10462,1030,2025-02-13,2018.63
10463,133,2024-05-12,1327.66
10464,568,2025-05-28,1472.92
10465,860,2025-06-24,1349.05
10466,830,2024-08-13,1021.8
10467,38,2026-03-20,878.08
10468,202,2025-10-01,2044.15
10469,90,2024-09-13,466.64
10470,330,2024-07-02,2040.72
10471,760,2025-05-09,787.84
10472,572,2024-08-15,219.42
10473,382,2025-11-30,629.13
10474,61,2025-09-24,309.38
10475,823,2025-10-15,141.63
10476,1082,2024-04-09,1068.35
10477,491,2025-01-14,1249.23
10478,206,2026-03-19,1788.12
10479,1035,2024-04-18,971.85
10480,120,2024-07-17,518.55
10481,128,2024-04-25,2498.76
10482,413,2025-07-13,276.01
10483,915,2024-04-17,1383.64
10484,102,2025-11-20,214.25
10485,566,2026-01-13,95.6
10486,28,2026-04-04,536.49
10487,973,2025-12-08,2036.03
10488,493,2025-04-22,280.74
10489,1017,2025-08-10,1872.63
10490,956,2024-06-17,1908.39
10491,1137,2025-05-14,1046.13
10492,215,2024-12-27,2213.3
10493,795,2024-05-09,2212.0
10494,319,2025-03-04,1904.99
10495,727,2024-05-07,1714.1
10496,105,2025-12-14,1808.57
10497,530,2025-07-01,259.83
10498,584,2026-02-23,2115.82
10499,956,2024-08-30,2056.37
10500,674,2024-11-19,2170.33
10501,20,2024-12-22,1577.29
10502,158,2025-09-03,526.99
10503,897,2026-03-27,861.7
10504,692,2024-12-02,1332.32
10505,245,2025-07-21,71.25
10506,341,2024-08-01,1401.91
10507,909,2024-07-16,1313.63
10508,8,2026-03-16,1187.11
10509,959,2024-09-12,1502.88
10510,116,2024-04-07,1791.92
10511,959,2026-01-27,293.2
10512,851,2024-09-22,277.87
10513,57,2025-02-09,1388.02
10514,1049,2026-04-01,291.0
10515,963,2025-12-24,2440.23
10516,317,2025-12-09,337.5
10517,416,2024-07-08,1696.96
10518,787,2024-06-27,639.52
10519,1005,2025-05-28,1940.61
10520,1097,2024-05-29,506.94
10521,694,2025-01-14,2096.19
10522,83,2025-05-31,1126.81
10523,859,2025-05-31,1405.75
10524,218,2025-06-15,2250.68
10525,15,2026-04-05,467.42
10526,588,2024-04-20,1374.37
10527,1125,2024-06-01,925.35
10528,721,2026-01-06,1171.82
10529,1026,2025-06-28,93.22
10530,348,2026-02-18,1633.56
10531,601,2024-12-23,497.47
10532,277,2025-04-07,545.02
10533,810,2025-06-14,2410.56
10534,333,2025-04-07,2426.14
10535,249,2025-08-09,985.9
10536,78,2024-12-05,1976.51
10537,788,2025-06-28,1512.13
10538,784,2024-10-24,1385.44
10539,934,2024-11-04,660.06
10540,967,2024-10-21,64.51
10541,907,2024-05-19,1710.37
10542,731,2026-01-20,179.74
10543,243,2025-08-02,626.08
10544,747,2026-02-26,1747.0
10545,291,2024-07-01,237.27
10546,113,2024-07-31,1843.46
10547,833,2024-05-02,2238.2
10548,298,2026-01-19,980.16
10549,10,2024-07-11,1208.65
10550,20,2026-03-22,555.7
10551,746,2025-08-29,130.36
10552,1071,2025-11-02,1920.61
10553,321,2024-06-20,715.94
10554,434,2024-10-07,1761.5
10555,231,2025-12-26,1555.71
10556,455,2025-11-21,1451.05
10557,591,2024-08-27,1361.45
10558,600,2025-08-14,1265.92
10559,452,2024-10-25,73.61
10560,618,2025-10-07,2283.49
10561,871,2024-11-05,1507.71
10562,153,2024-11-20,2037.91
10563,648,2026-02-06,2147.51
10564,96,2025-06-02,381.19
10565,755,2024-05-12,2280.31
10566,773,2024-04-18,1198.53
10567,747,2024-12-02,1912.67
10568,1127,2024-09-07,2473.07
10569,596,2025-08-21,1019.64
10570,502,2024-11-16,589.25
10571,676,2025-02-11,593.19
10572,1127,2024-10-21,240.43
10573,7,2025-02-07,824.74
10574,243,2024-11-05,2202.95
10575,566,2025-05-27,2281.53
10576,862,2025-11-28,660.05
10577,319,2024-07-25,1234.1
10578,1199,2024-10-29,1971.29
10579,251,2024-07-19,810.34
10580,506,2024-12-16,1386.25
10581,658,2024-11-02,1864.98
10582,228,2024-08-29,354.99
10583,157,2025-04-23,2265.99
10584,1010,2025-10-22,833.85
10585,202,2024-06-23,347.96
10586,763,2025-01-19,1916.22
10587,1020,2025-04-21,1274.12
10588,700,2025-12-23,915.27
10589,317,2024-09-07,950.31
10590,94,2026-03-18,1909.63
10591,946,2024-06-11,414.53
10592,786,2024-06-18,61.87
10593,606,2024-10-03,1970.12
10594,892,2024-09-22,1899.57
10595,758,2025-02-08,1932.68
10596,866,2026-01-22,1936.31
10597,960,2025-05-12,366.25
10598,734,2025-06-06,175.67
10599,209,2026-04-01,82.88
10600,417,2025-09-25,166.95
10601,1025,2025-01-31,1167.66
10602,741,2025-03-18,969.92
10603,540,2024-11-18,1890.43
10604,985,2025-10-17,1335.92
10605,471,2025-01-19,1210.67
10606,126,2026-01-24,553.03
10607,997,2025-10-11,805.35
10608,468,2025-11-28,1332.24
10609,381,2024-12-04,2223.34
10610,608,2026-03-22,2056.02
10611,618,2025-10-14,1265.59
10612,665,2025-02-02,1768.61
10613,371,2024-07-17,967.56
10614,332,2024-08-12,1413.12
10615,681,2025-08-12,660.01
10616,808,2026-02-19,1717.85
10617,825,2025-12-12,2453.44
10618,924,2025-10-26,477.05
10619,1058,2024-08-25,2087.26
10620,94,2024-05-02,1130.01
10621,878,2025-09-20,637.92
10622,22,2025-11-09,1121.62
10623,773,2025-12-28,1712.73
10624,295,2026-03-10,1203.41
10625,139,2026-03-11,2151.27
10626,423,2025-05-03,2358.55
10627,427,2024-07-17,1820.67
10628,822,2025-06-12,1197.58
10629,284,2026-01-12,904.96
10630,257,2024-05-03,556.45
10631,1084,2024-12-17,1086.62
10632,1033,2026-03-30,2092.2
10633,107,2025-07-03,1025.0
10634,62,2025-08-27,1996.37
10635,1059,2025-01-29,2297.53
10636,1072,2026-03-21,2484.22
10637,479,2025-01-19,453.27
10638,686,2024-06-26,1953.73
10639,482,2025-06-08,660.37
10640,711,2024-11-09,1973.69
10641,1075,2024-12-17,2359.82
10642,297,2025-02-17,1193.55
10643,1184,2025-04-10,1054.03
10644,172,2025-05-04,2393.13
10645,671,2024-12-07,1496.51
10646,921,2025-09-01,1081.22
10647,528,2024-11-03,1944.63
10648,644,2025-05-02,491.75
10649,659,2024-08-14,1037.56
10650,119,2024-10-14,1845.81
10651,1025,2024-11-19,1494.52
10652,949,2026-01-14,1257.03
10653,695,2024-08-17,870.49
10654,326,2024-04-26,1099.29
10655,158,2024-05-18,1472.94
10656,57,2024-08-07,614.48
10657,1080,2025-04-10,660.28
10658,371,2025-01-16,1199.99
10659,825,2026-02-05,1877.7
10660,267,2025-12-27,1146.77
10661,423,2025-01-14,462.95
10662,361,2025-03-25,450.97
10663,302,2024-09-09,1213.13
10664,218,2025-09-29,1907.52
10665,952,2024-08-02,2077.88
10666,1004,2024-12-09,1073.43
10667,248,2025-07-19,2422.25
10668,219,2024-05-14,1065.99
10669,118,2024-09-11,1951.9
10670,323,2024-08-09,1547.72
10671,1113,2026-01-17,939.29
10672,592,2026-03-30,681.49
10673,1132,2024-10-23,1019.31
10674,1134,2024-06-27,593.23
10675,768,2025-05-14,451.67
10676,213,2026-03-19,2091.33
10677,1185,2025-03-02,34.54
10678,1198,2025-03-07,2143.35
10679,367,2024-10-25,480.14
10680,370,2025-12-14,1870.99
10681,1165,2025-04-24,1989.86
10682,29,2025-07-01,252.7
10683,546,2026-01-06,473.2
10684,815,2025-05-25,682.56
10685,159,2025-07-18,165.47
10686,1119,2025-01-23,77.8
10687,147,2024-10-13,1134.68
10688,40,2025-06-29,2305.15
10689,165,2024-08-14,1009.15
10690,398,2025-02-10,1122.44
10691,81,2024-08-13,2222.11
10692,23,2025-10-14,2354.29
10693,597,2025-10-15,1464.51
10694,428,2025-03-03,474.1
10695,940,2024-12-01,471.1
10696,573,2025-04-06,951.19
10697,459,2024-06-24,2134.24
10698,903,2025-01-11,412.38
10699,571,2024-08-31,1959.56
10700,888,2024-10-03,2447.54
10701,1138,2024-06-19,28.24
10702,456,2025-10-11,2395.39
10703,67,2024-08-16,1857.46
10704,666,2025-06-11,661.37
10705,321,2026-03-11,2204.23
10706,1127,2024-06-28,822.75
10707,449,2025-01-30,1849.33
10708,461,2025-06-11,331.14
10709,324,2025-07-22,2478.4
10710,1011,2025-10-02,462.75
10711,179,2024-07-26,412.76
10712,1173,2024-06-21,307.91
10713,794,2024-05-07,567.19
10714,98,2025-04-24,756.69
10715,1154,2024-11-27,2045.5
10716,122,2025-07-01,326.72
10717,882,2024-05-07,1800.54
10718,927,2025-04-12,996.91
10719,679,2025-01-05,2062.8
10720,930,2024-07-30,2159.59
10721,1133,2025-07-26,1616.64
10722,729,2025-08-14,2443.42
10723,1002,2025-05-29,672.97
10724,766,2025-01-26,73.14
10725,2,2024-10-06,1271.58
10726,1119,2024-07-07,1095.6
10727,6,2024-07-17,1055.46
10728,1015,2025-10-03,2484.39
10729,846,2024-08-07,2118.52
10730,45,2025-01-31,436.57
10731,1118,2024-05-20,40.42
10732,212,2024-05-07,1419.14
10733,352,2025-01-31,1493.63
10734,340,2024-06-04,477.63
10735,160,2025-01-10,2261.73
10736,613,2025-06-26,2207.06
10737,488,2024-07-18,1554.95
10738,573,2026-01-21,658.73
10739,1173,2025-09-11,2285.97
10740,1198,2026-01-24,574.55
10741,322,2025-05-02,881.01
10742,395,2024-11-03,629.46
10743,355,2025-05-18,31.3
10744,344,2025-11-03,623.03
10745,138,2025-11-06,116.23
10746,767,2024-07-02,2266.08
10747,679,2025-07-17,869.97
10748,122,2025-10-23,297.1
10749,464,2024-04-13,2473.44
10750,581,2024-12-12,831.47
10751,69,2025-12-01,576.7
10752,830,2025-04-02,1458.52
10753,1136,2025-02-06,2024.21
10754,584,2024-10-31,1742.43
10755,427,2025-05-27,1565.1
10756,503,2024-10-16,493.98
10757,333,2024-09-27,746.94
10758,505,2024-12-18,994.37
10759,335,2024-06-08,1486.36
10760,271,2024-11-28,33.0
10761,1101,2026-01-29,81.23
10762,1156,2025-12-28,1870.35
10763,1103,2025-05-10,2499.56
10764,473,2024-06-29,319.29
10765,552,2024-06-07,1885.36
10766,186,2025-03-23,416.81
10767,1188,2025-07-24,157.97
10768,683,2024-09-19,1882.12
10769,805,2024-07-12,792.95
10770,275,2025-08-17,2379.18
10771,242,2024-10-29,369.47
10772,1017,2024-04-24,1012.7
10773,155,2024-12-16,1210.59
10774,633,2024-07-25,1476.18
10775,570,2026-03-13,412.73
10776,31,2025-02-11,969.07
10777,550,2024-06-14,1607.68
10778,1160,2024-08-20,519.83
10779,918,2025-01-11,864.62
10780,201,2024-04-24,1471.1
10781,371,2025-02-27,997.88
10782,156,2025-03-05,1761.93
10783,205,2024-04-28,1211.82
10784,476,2024-06-21,1810.53
10785,263,2025-10-24,2361.22
10786,562,2024-08-12,1191.53
10787,310,2025-12-04,1674.43
10788,1042,2025-03-12,1579.44
10789,817,2026-01-01,640.91
10790,211,2025-06-28,2244.79
10791,291,2025-02-08,1757.53
10792,872,2024-09-23,314.36
10793,469,2025-04-27,80.73
10794,1170,2024-10-05,1488.83
10795,1092,2025-01-29,2257.43
10796,646,2024-05-07,2188.28
10797,554,2024-05-29,166.79
10798,341,2026-02-19,1767.3
10799,129,2024-10-01,894.27
10800,472,2025-06-25,2152.25
10801,727,2025-11-08,39.68
10802,193,2024-06-07,688.2
10803,286,2025-11-26,264.41
10804,216,2024-05-02,759.29
10805,102,2024-12-27,1300.8
10806,905,2026-02-03,1220.51
10807,945,2026-02-25,1599.71
10808,535,2024-05-19,1173.35
10809,260,2026-02-16,945.29
10810,515,2024-12-22,2152.02
10811,315,2025-06-11,2427.31
10812,1028,2025-03-30,1369.96
10813,521,2025-08-09,1576.28
10814,659,2025-10-24,1755.52
10815,1106,2026-01-01,1981.17
10816,370,2024-05-07,1843.85
10817,16,2026-01-23,766.74
10818,1112,2024-09-06,1215.51
10819,85,2025-09-24,1087.08
10820,783,2025-08-23,2076.34
10821,407,2024-10-12,2404.68
10822,481,2025-11-24,1897.52
10823,1144,2025-01-22,1083.55
10824,196,2025-09-27,904.55
10825,118,2024-05-23,427.33
10826,957,2025-03-13,1795.28
10827,594,2026-03-30,2400.69
10828,564,2025-06-24,157.47
10829,1065,2025-04-13,843.86
10830,1032,2024-08-21,1967.24
10831,736,2025-09-12,1842.07
10832,1087,2025-04-04,492.38
10833,1109,2026-02-22,441.91
10834,657,2026-01-25,1753.18
10835,979,2025-12-13,350.41
10836,353,2026-03-31,59.7
10837,1041,2025-12-13,676.32
10838,988,2025-08-08,326.44
10839,1198,2024-05-16,1950.61
10840,743,2026-03-26,773.28
10841,444,2025-04-26,2157.72
10842,654,2024-04-08,1846.73
10843,165,2024-04-09,1967.55
10844,803,2026-02-17,434.4
10845,326,2025-03-31,443.94
10846,718,2025-07-18,36.43
10847,218,2026-03-28,1340.21
10848,723,2025-01-24,1827.4
10849,831,2024-06-07,432.49
10850,615,2024-08-31,1126.35
10851,1132,2025-09-22,1036.81
10852,516,2025-07-22,2203.82
10853,27,2025-02-07,240.24
10854,348,2024-05-16,1985.4
10855,504,2025-08-07,2306.31
10856,179,2026-03-27,729.37
10857,1175,2024-07-12,449.88
10858,24,2024-04-12,1973.33
10859,856,2024-05-01,995.13
10860,909,2025-08-23,113.8
10861,840,2024-11-13,1005.28
10862,538,2024-12-03,2297.62
10863,702,2024-10-11,2072.66
10864,108,2025-08-05,2407.74
10865,740,2025-03-01,1084.32
10866,380,2026-01-27,180.88
10867,584,2025-07-03,1622.83
10868,39,2024-05-25,1797.18
10869,154,2024-06-01,139.01
10870,173,2025-04-04,1443.68
10871,504,2024-05-31,936.28
10872,412,2024-06-30,1353.78
10873,364,2025-01-13,349.15
10874,611,2025-07-01,2093.34
10875,192,2025-07-16,230.81
10876,456,2025-01-08,965.07
10877,12,2026-04-03,1741.65
10878,860,2025-10-23,2413.25
10879,1084,2025-06-16,371.76
10880,996,2025-12-31,1652.8
10881,657,2026-03-17,1008.94
10882,820,2024-12-14,290.58
10883,857,2025-06-09,2079.92
10884,113,2024-11-06,1192.89
10885,893,2026-03-01,2177.72
10886,801,2026-03-15,714.23
10887,1077,2024-10-31,1787.37
10888,725,2025-09-11,40.65
10889,1173,2025-08-28,824.03
10890,949,2024-09-17,446.06
10891,556,2024-09-12,1067.79
10892,911,2024-05-11,2068.01
10893,301,2024-08-06,2145.61
10894,228,2024-05-08,525.88
10895,406,2025-07-03,1969.45
10896,235,2025-09-17,45.89
10897,531,2025-08-08,718.54
10898,191,2024-10-05,2413.02
10899,614,2024-05-08,355.98
10900,410,2025-09-11,1792.81
10901,797,2025-05-26,882.18
10902,590,2024-10-29,304.02
10903,403,2025-12-26,1157.52
10904,951,2025-09-13,1182.62
10905,796,2025-11-11,1315.55
10906,977,2026-02-03,2378.29
10907,65,2024-10-06,1063.64
10908,427,2024-06-22,1978.25
10909,599,2025-02-27,462.45
10910,93,2024-06-06,2049.69
10911,878,2024-07-02,2025.0
10912,970,2024-07-20,829.57
10913,697,2025-09-03,263.72
10914,1128,2024-06-02,1111.83
10915,178,2025-11-16,2092.2
10916,1013,2025-02-12,1555.01
10917,1157,2024-05-30,484.13
10918,614,2024-11-10,1747.87
10919,85,2024-04-13,2207.28
10920,588,2025-11-20,1407.5
10921,912,2026-03-01,779.52
10922,548,2025-01-26,208.26
10923,1017,2025-07-21,433.02
10924,551,2025-06-07,873.2
10925,687,2025-12-14,1993.38
10926,1027,2025-03-06,2062.43
10927,1173,2024-12-28,649.99
10928,1168,2024-12-30,1905.73
10929,23,2024-10-08,426.29
10930,601,2024-09-13,1935.19
10931,758,2024-08-12,1867.21
10932,776,2024-09-10,2107.54
10933,281,2026-04-04,1053.78
10934,1163,2024-10-27,118.03
10935,958,2024-11-24,444.8
10936,1057,2026-02-14,1093.18
10937,546,2024-08-03,172.1
10938,25,2025-04-04,2448.44
10939,7,2025-01-17,1495.12
10940,466,2024-12-04,1259.64
10941,691,2026-02-13,1570.17
10942,641,2025-11-23,1212.05
10943,549,2024-09-25,448.34
10944,801,2025-12-19,1819.39
10945,481,2024-10-13,813.4
10946,33,2026-02-11,2090.54
10947,67,2025-04-13,1460.15
10948,452,2024-11-13,1200.23
10949,160,2025-04-07,665.7
10950,876,2025-07-30,139.03
10951,1001,2024-10-08,2118.38
10952,841,2024-05-30,1846.54
10953,602,2024-11-22,566.99
10954,1035,2024-07-18,2391.12
10955,1071,2024-12-06,665.88
10956,435,2024-10-21,1150.74
10957,812,2025-09-23,1823.44
10958,169,2026-03-22,1362.45
10959,925,2025-07-09,2110.45
10960,720,2025-07-17,2198.0
10961,526,2026-03-09,2241.8
10962,958,2025-09-09,341.46
10963,795,2024-12-22,1891.22
10964,828,2024-12-16,1390.33
10965,138,2025-09-14,928.84
10966,609,2026-03-11,2207.44
10967,179,2025-03-15,1305.88
10968,1060,2024-09-24,1870.16
10969,1170,2024-12-24,98.39
10970,123,2024-10-14,385.64
10971,974,2025-03-11,2312.39
10972,342,2025-01-06,1448.51
10973,226,2026-03-08,42.57
10974,1059,2026-03-01,780.54
10975,84,2026-02-23,1748.3
10976,1152,2025-04-21,971.87
10977,595,2024-06-11,2441.09
10978,745,2026-03-08,1038.57
10979,878,2024-09-10,97.67
10980,75,2024-08-30,581.32
10981,508,2025-01-11,1118.85
10982,871,2025-08-10,1486.47
10983,504,2024-05-22,540.02
10984,812,2024-07-04,1215.37
10985,902,2025-07-24,1669.69
10986,46,2025-04-28,2046.3
10987,965,2025-05-12,1756.59
10988,247,2025-09-12,1376.76
10989,278,2026-03-17,469.85
10990,376,2025-11-14,1060.26
10991,974,2025-04-05,2279.39
10992,576,2025-08-17,1943.61
10993,34,2026-03-24,1931.18
10994,926,2025-01-01,1277.59
10995,1039,2026-01-13,1085.81
10996,447,2025-02-17,1263.42
10997,675,2025-11-17,1695.49
10998,96,2025-01-17,977.22
10999,421,2025-07-12,1438.01
11000,419,2025-01-21,772.13
11001,347,2024-11-06,1745.49
11002,1032,2025-05-14,1893.51
11003,819,2026-04-01,74.81
11004,645,2025-11-15,2000.07
11005,661,2024-09-16,2122.68
11006,620,2026-02-03,1433.94
11007,285,2026-03-10,2073.66
11008,933,2025-07-13,160.83
11009,1149,2024-07-22,1065.13
11010,160,2025-06-30,1369.49
11011,823,2025-01-17,1711.74
11012,907,2025-09-11,88.9
11013,801,2025-09-08,526.74
11014,126,2024-05-17,1909.9
11015,824,2025-02-24,1911.07
11016,1184,2024-05-17,2328.37
11017,31,2025-06-01,1194.3
11018,1189,2026-04-01,1459.67
11019,1043,2025-06-10,2100.67
11020,165,2026-03-13,1687.17
11021,1161,2025-11-22,2043.76
11022,328,2024-05-24,1233.99
11023,1151,2024-07-14,397.49
11024,662,2026-03-24,2414.95
11025,418,2024-10-11,1934.95
11026,478,2026-01-24,1167.17
11027,938,2025-10-24,1847.78
11028,13,2024-04-14,1341.73
11029,631,2024-05-19,1532.7
11030,352,2026-02-15,1021.98
11031,598,2025-02-11,406.97
11032,423,2024-11-07,1799.14
11033,1097,2024-08-02,1722.1
11034,481,2025-11-25,2431.6
11035,179,2024-11-27,1691.31
11036,487,2025-09-12,2394.74
11037,620,2026-03-03,1722.41
11038,40,2025-01-01,295.69
11039,735,2025-06-25,1941.09
11040,858,2024-04-23,1132.36
11041,780,2026-03-16,1503.05
11042,131,2025-05-13,1548.07
11043,1104,2025-12-09,1106.39
11044,5,2025-06-14,929.14
11045,1087,2024-11-17,418.58
11046,557,2025-03-15,591.52
11047,1050,2025-10-09,1860.11
11048,570,2025-11-29,1651.84
11049,503,2026-02-12,2032.13
11050,301,2024-08-04,1960.28
11051,155,2024-07-04,1172.78
11052,1104,2024-10-17,292.44
11053,966,2026-04-04,1262.46
11054,12,2024-09-06,975.12
11055,772,2025-12-29,2385.31
11056,556,2025-07-14,1663.36
11057,234,2025-12-20,869.19
11058,1081,2024-11-06,1456.05
11059,107,2025-11-02,270.85
11060,518,2025-11-20,2207.97
11061,1190,2024-06-26,2303.71
11062,291,2025-07-28,2254.61
11063,1047,2025-09-10,246.49
11064,4,2024-05-28,511.29
11065,920,2024-06-07,1940.16
11066,235,2026-03-31,1197.75
11067,320,2026-02-07,1039.48
11068,612,2026-01-26,120.69
11069,99,2024-08-28,520.91
11070,1051,2024-07-17,1578.32
11071,65,2024-07-12,1301.19
11072,135,2026-02-27,1143.84
11073,824,2025-10-11,388.3
11074,340,2024-09-18,1507.59
11075,850,2024-11-13,1382.42
11076,607,2025-12-01,2084.82
11077,1079,2025-04-16,825.73
11078,62,2025-12-07,1656.38
11079,40,2025-03-16,1152.24
11080,1058,2025-05-09,1276.49
11081,1187,2025-04-10,2415.36
11082,1158,2024-05-03,471.87
11083,957,2024-09-05,1583.89
11084,182,2025-09-11,202.03
11085,1106,2025-02-16,20.42
11086,231,2026-01-24,1802.29
11087,789,2024-07-11,2148.57
11088,352,2024-09-10,2002.53
11089,832,2024-05-19,988.9
11090,32,2025-09-01,1400.31
11091,1087,2025-10-04,346.67
11092,35,2025-12-31,611.67
11093,246,2024-04-06,1148.88
11094,359,2026-03-22,2485.75
11095,863,2025-05-14,498.63
11096,542,2024-10-20,712.32
11097,448,2025-02-28,825.27
11098,782,2026-02-21,1581.08
11099,377,2026-01-11,1610.18
11100,685,2024-05-11,2495.82
11101,993,2025-09-05,2251.48
11102,167,2025-10-27,458.93
11103,605,2025-06-21,2029.11
11104,293,2025-01-13,756.17
11105,766,2024-05-22,549.15
11106,39,2025-05-07,1470.13
11107,320,2025-03-24,2392.71
11108,940,2025-01-07,920.12
11109,19,2026-01-28,468.86
11110,546,2026-03-08,1431.14
11111,830,2026-03-12,2059.95
11112,121,2024-07-31,636.07
11113,772,2025-12-14,1627.83
11114,920,2025-03-20,16.91
11115,602,2024-12-28,617.07
11116,652,2025-02-04,345.4
11117,632,2024-12-12,119.44
11118,727,2025-12-12,567.43
11119,871,2026-01-02,650.77
11120,163,2026-03-10,1754.28
11121,901,2025-10-21,1977.59
11122,571,2025-10-06,1703.98
11123,498,2025-09-04,2186.15
11124,558,2026-01-27,2103.39
11125,1045,2024-05-22,1373.76
11126,244,2025-10-12,890.41
11127,1168,2025-02-22,1137.65
11128,1021,2024-10-27,633.19
11129,757,2024-12-19,701.97
11130,820,2024-09-22,1036.62
11131,405,2024-04-28,2402.41
11132,473,2025-10-11,1078.3
11133,781,2024-09-13,1017.03
11134,950,2025-05-14,1516.73
11135,1084,2024-05-05,1028.27
11136,1199,2026-03-04,198.12
11137,764,2026-03-26,1459.97
11138,1162,2025-09-01,2044.24
11139,357,2024-11-18,350.2
11140,104,2025-12-31,2379.02
11141,381,2025-05-16,1518.01
11142,793,2024-10-02,473.53
11143,842,2024-10-25,1415.73
11144,264,2025-07-15,42.53
11145,854,2025-12-25,1004.42
11146,930,2025-06-18,2372.34
11147,1166,2025-01-23,1464.77
11148,363,2025-01-31,485.02
11149,707,2025-04-02,951.73
11150,317,2024-08-07,1476.15
11151,1123,2025-11-21,631.15
11152,657,2025-01-08,1882.47
11153,978,2024-08-18,2164.93
11154,819,2025-01-07,1396.61
11155,951,2024-12-22,1779.64
11156,924,2025-12-02,1533.12
11157,763,2025-01-19,2292.17
11158,889,2024-10-18,45.71
11159,249,2025-05-17,628.94
11160,1076,2025-07-20,444.08
11161,1072,2025-08-11,2369.6
11162,516,2025-09-13,2239.6
11163,506,2025-07-14,252.68
11164,410,2024-04-20,1513.76
11165,389,2025-08-13,2440.48
11166,174,2026-01-10,399.57
11167,259,2024-12-25,1015.09
11168,61,2025-10-09,25.98
11169,137,2024-07-01,734.64
11170,102,2024-12-19,1636.14
11171,956,2026-02-08,2325.92
11172,301,2024-07-10,2102.59
11173,138,2025-02-10,2392.11
11174,625,2025-01-07,1856.86
11175,465,2025-09-09,2134.47
11176,583,2025-06-11,1831.76
11177,1156,2025-08-02,190.73
11178,616,2026-03-17,308.75
11179,419,2025-01-07,1298.72
11180,1178,2025-05-31,1246.83
11181,312,2025-04-25,2254.32
11182,1114,2025-08-30,1183.14
11183,68,2026-03-11,1484.72
11184,1107,2024-12-17,1095.43
11185,671,2025-08-28,2084.57
11186,786,2025-07-07,753.35
11187,278,2025-04-10,752.68
11188,24,2024-12-29,833.82
11189,310,2025-11-01,153.19
11190,375,2025-01-01,595.33
11191,476,2024-09-20,91.99
11192,993,2026-03-26,2483.42
11193,877,2025-10-12,1527.45
11194,210,2026-02-23,1561.63
11195,535,2025-09-18,1403.37
11196,821,2025-05-26,325.88
11197,1165,2026-03-25,2351.31
11198,1117,2024-11-21,2304.22
11199,70,2024-05-08,1627.85
11200,758,2024-04-12,1014.71
11201,270,2024-08-04,2200.18
11202,175,2025-03-23,1192.54
11203,747,2025-10-24,626.32
11204,6,2024-11-06,1129.7
11205,837,2024-06-22,1031.46
11206,1078,2025-10-02,1085.07
11207,683,2025-12-27,2445.75
11208,314,2026-02-18,1897.87
11209,595,2024-04-24,2126.19
11210,14,2026-01-26,784.41
11211,630,2024-07-14,1234.52
11212,247,2025-05-04,1781.39
11213,652,2025-01-04,575.46
11214,149,2025-09-27,1646.77
11215,988,2025-03-11,1656.28
11216,647,2025-02-20,2128.29
11217,199,2026-02-24,46.64
