order_item_id,order_id,product_id,quantity,item_price
34108,9843,66,3,117.72
34109,9843,63,2,585.07
34110,9844,14,1,99.17
34111,9845,75,2,1112.01
34112,9845,1,4,891.15
34113,9846,65,3,942.62
34114,9846,36,1,509.48
34115,9846,1,2,891.15
34116,9846,62,4,619.42
34117,9847,32,4,703.58
34118,9847,16,1,234.78
34119,9847,68,1,69.73
34120,9847,62,1,619.42
34121,9848,24,3,827.35
34122,9848,57,2,301.25
34123,9849,5,4,266.27
34124,9850,53,2,635.57
34125,9850,11,4,115.83
34126,9851,37,2,461.04
34127,9851,3,4,890.1
34128,9852,19,4,337.18
34129,9853,21,3,324.04
34130,9853,38,1,305.44
34131,9853,70,4,302.14
34132,9853,64,3,1122.94
34133,9853,18,2,1027.1
34134,9853,40,1,411.51
34135,9854,7,2,541.8
34136,9854,28,1,1052.26
34137,9855,44,3,361.64
34138,9855,39,1,866.26
34139,9855,16,2,234.78
34140,9855,30,4,553.33
34141,9855,73,4,534.54
34142,9855,26,1,987.05
34143,9856,42,1,1051.64
34144,9856,39,3,866.26
34145,9857,64,3,1122.94
34146,9857,42,3,1051.64
34147,9857,15,3,744.13
34148,9857,34,2,594.75
34149,9857,2,4,171.75
34150,9857,35,4,187.65
34151,9858,8,4,911.77
34152,9859,59,4,268.16
34153,9859,31,4,299.72
34154,9859,28,3,1052.26
34155,9859,1,3,891.15
34156,9860,24,1,827.35
34157,9860,12,2,1017.76
34158,9860,19,4,337.18
34159,9860,49,1,74.22
34160,9861,39,3,866.26
34161,9861,3,4,890.1
34162,9861,32,2,703.58
34163,9861,20,3,447.37
34164,9862,4,1,509.2
34165,9862,6,1,242.61
34166,9862,5,4,266.27
34167,9862,60,1,759.17
34168,9863,36,4,509.48
34169,9863,13,1,877.03
34170,9863,72,3,337.86
34171,9863,57,4,301.25
34172,9864,27,1,324.95
34173,9864,12,3,1017.76
34174,9864,37,4,461.04
34175,9864,55,3,377.5
34176,9864,1,4,891.15
34177,9864,16,3,234.78
34178,9865,10,2,262.3
34179,9865,40,1,411.51
34180,9866,11,3,115.83
34181,9866,61,2,1086.98
34182,9866,9,3,510.02
34183,9866,14,2,99.17
34184,9866,6,4,242.61
34185,9866,51,4,920.17
34186,9867,19,3,337.18
34187,9867,70,3,302.14
34188,9867,24,3,827.35
34189,9867,66,1,117.72
34190,9867,73,2,534.54
34191,9867,63,2,585.07
34192,9868,35,4,187.65
34193,9868,37,1,461.04
34194,9868,78,2,457.87
34195,9868,36,3,509.48
34196,9868,67,4,511.18
34197,9868,65,4,942.62
34198,9869,35,4,187.65
34199,9869,65,1,942.62
34200,9869,37,2,461.04
34201,9870,49,3,74.22
34202,9870,32,4,703.58
34203,9870,50,1,879.63
34204,9870,52,3,572.96
34205,9870,23,2,557.4
34206,9870,8,4,911.77
34207,9871,58,4,30.14
34208,9871,57,1,301.25
34209,9871,16,4,234.78
34210,9871,9,1,510.02
34211,9871,24,2,827.35
34212,9872,50,1,879.63
34213,9873,77,1,1038.26
34214,9873,73,1,534.54
34215,9874,57,3,301.25
34216,9874,66,4,117.72
34217,9874,48,2,1115.27
34218,9874,42,1,1051.64
34219,9874,55,1,377.5
34220,9874,50,4,879.63
34221,9875,12,2,1017.76
34222,9875,21,2,324.04
34223,9875,6,3,242.61
34224,9875,65,1,942.62
34225,9875,9,2,510.02
34226,9875,30,3,553.33
34227,9876,73,1,534.54
34228,9876,55,2,377.5
34229,9876,1,2,891.15
34230,9877,69,4,486.13
34231,9877,47,1,392.37
34232,9877,25,1,392.52
34233,9878,69,3,486.13
34234,9878,63,4,585.07
34235,9878,59,4,268.16
34236,9878,55,1,377.5
34237,9878,61,3,1086.98
34238,9879,12,2,1017.76
34239,9879,19,4,337.18
34240,9879,47,1,392.37
34241,9879,6,1,242.61
34242,9880,14,2,99.17
34243,9880,11,4,115.83
34244,9880,15,4,744.13
34245,9880,53,3,635.57
34246,9880,41,3,194.0
34247,9881,23,4,557.4
34248,9881,72,1,337.86
34249,9881,39,4,866.26
34250,9881,6,2,242.61
34251,9882,24,4,827.35
34252,9882,65,3,942.62
34253,9882,27,4,324.95
34254,9882,74,2,784.31
34255,9882,53,3,635.57
34256,9882,63,3,585.07
34257,9883,60,1,759.17
34258,9884,74,1,784.31
34259,9884,76,4,490.66
34260,9884,11,2,115.83
34261,9885,47,2,392.37
34262,9886,31,3,299.72
34263,9886,68,1,69.73
34264,9886,20,1,447.37
34265,9886,29,3,788.25
34266,9886,13,4,877.03
34267,9887,58,2,30.14
34268,9887,14,2,99.17
34269,9887,45,1,451.83
34270,9887,54,4,1115.05
34271,9887,12,4,1017.76
34272,9888,58,3,30.14
34273,9888,10,1,262.3
34274,9888,42,3,1051.64
34275,9888,48,4,1115.27
34276,9888,77,4,1038.26
34277,9888,51,4,920.17
34278,9889,44,4,361.64
34279,9889,5,1,266.27
34280,9889,45,3,451.83
34281,9890,60,3,759.17
34282,9890,18,2,1027.1
34283,9890,28,1,1052.26
34284,9890,49,2,74.22
34285,9890,37,1,461.04
34286,9890,62,4,619.42
34287,9891,62,2,619.42
34288,9891,11,2,115.83
34289,9891,39,3,866.26
34290,9891,56,1,1080.04
34291,9892,66,2,117.72
34292,9893,22,3,763.8
34293,9893,80,1,510.49
34294,9893,35,3,187.65
34295,9893,70,2,302.14
34296,9893,71,4,541.09
34297,9893,40,4,411.51
34298,9894,10,2,262.3
34299,9895,45,1,451.83
34300,9896,58,2,30.14
34301,9896,56,3,1080.04
34302,9896,62,3,619.42
34303,9896,65,1,942.62
34304,9896,71,2,541.09
34305,9896,20,3,447.37
34306,9897,23,3,557.4
34307,9897,59,2,268.16
34308,9898,45,3,451.83
34309,9898,11,1,115.83
34310,9899,65,4,942.62
34311,9899,8,4,911.77
34312,9900,41,3,194.0
34313,9900,9,2,510.02
34314,9900,39,2,866.26
34315,9900,47,4,392.37
34316,9900,32,4,703.58
34317,9901,60,4,759.17
34318,9901,3,2,890.1
34319,9901,75,4,1112.01
34320,9902,74,3,784.31
34321,9902,33,3,267.09
34322,9902,28,4,1052.26
34323,9902,25,3,392.52
34324,9903,19,1,337.18
34325,9903,30,3,553.33
34326,9904,75,1,1112.01
34327,9904,6,4,242.61
34328,9904,69,2,486.13
34329,9905,47,1,392.37
34330,9905,67,2,511.18
34331,9906,75,4,1112.01
34332,9906,63,2,585.07
34333,9906,17,2,795.21
34334,9906,62,4,619.42
34335,9906,65,3,942.62
34336,9906,15,3,744.13
34337,9907,77,4,1038.26
34338,9907,12,3,1017.76
34339,9907,60,1,759.17
34340,9907,41,1,194.0
34341,9908,50,2,879.63
34342,9908,55,2,377.5
34343,9909,55,2,377.5
34344,9910,52,4,572.96
34345,9910,4,4,509.2
34346,9911,24,4,827.35
34347,9912,77,3,1038.26
34348,9912,36,2,509.48
34349,9912,45,3,451.83
34350,9913,32,1,703.58
34351,9913,64,3,1122.94
34352,9914,5,1,266.27
34353,9914,71,4,541.09
34354,9915,41,2,194.0
34355,9915,62,1,619.42
34356,9915,71,4,541.09
34357,9915,58,3,30.14
34358,9915,20,3,447.37
34359,9916,78,1,457.87
34360,9916,65,3,942.62
34361,9916,26,1,987.05
34362,9917,18,4,1027.1
34363,9917,24,1,827.35
34364,9917,4,4,509.2
34365,9917,52,1,572.96
34366,9917,25,3,392.52
34367,9917,69,2,486.13
34368,9918,68,1,69.73
34369,9919,77,2,1038.26
34370,9919,61,3,1086.98
34371,9919,62,4,619.42
34372,9919,43,3,915.54
34373,9920,34,3,594.75
34374,9920,11,1,115.83
34375,9920,46,4,1144.43
34376,9920,60,4,759.17
34377,9921,11,3,115.83
34378,9921,56,3,1080.04
34379,9922,30,2,553.33
34380,9922,44,4,361.64
34381,9922,53,3,635.57
34382,9922,16,4,234.78
34383,9922,8,1,911.77
34384,9923,33,1,267.09
34385,9923,39,2,866.26
34386,9923,45,1,451.83
34387,9923,52,1,572.96
34388,9924,27,4,324.95
34389,9924,32,3,703.58
34390,9924,15,1,744.13
34391,9925,7,1,541.8
34392,9925,60,3,759.17
34393,9925,74,4,784.31
34394,9925,50,4,879.63
34395,9925,48,3,1115.27
34396,9925,66,1,117.72
34397,9926,1,2,891.15
34398,9926,13,2,877.03
34399,9926,62,4,619.42
34400,9926,36,4,509.48
34401,9926,74,3,784.31
34402,9927,4,1,509.2
34403,9927,65,4,942.62
34404,9927,34,4,594.75
34405,9927,62,4,619.42
34406,9928,8,4,911.77
34407,9928,4,4,509.2
34408,9928,38,3,305.44
34409,9928,19,3,337.18
34410,9928,46,2,1144.43
34411,9928,20,3,447.37
34412,9929,16,1,234.78
34413,9929,7,2,541.8
34414,9929,60,2,759.17
34415,9929,37,1,461.04
34416,9929,40,1,411.51
34417,9929,29,3,788.25
34418,9930,11,3,115.83
34419,9931,72,4,337.86
34420,9932,39,1,866.26
34421,9932,24,3,827.35
34422,9932,19,2,337.18
34423,9932,26,4,987.05
34424,9932,48,2,1115.27
34425,9932,55,3,377.5
34426,9933,80,2,510.49
34427,9933,63,3,585.07
34428,9933,42,4,1051.64
34429,9933,37,1,461.04
34430,9933,66,2,117.72
34431,9934,31,4,299.72
34432,9934,37,2,461.04
34433,9934,21,3,324.04
34434,9934,54,2,1115.05
34435,9935,12,2,1017.76
34436,9935,38,4,305.44
34437,9935,4,4,509.2
34438,9935,66,2,117.72
34439,9936,12,1,1017.76
34440,9936,71,3,541.09
34441,9936,76,3,490.66
34442,9936,21,3,324.04
34443,9936,75,1,1112.01
34444,9936,1,1,891.15
34445,9937,39,1,866.26
34446,9937,2,2,171.75
34447,9937,14,1,99.17
34448,9937,43,1,915.54
34449,9937,18,4,1027.1
34450,9937,42,3,1051.64
34451,9938,33,1,267.09
34452,9938,13,2,877.03
34453,9938,64,3,1122.94
34454,9938,32,1,703.58
34455,9939,79,2,1112.19
34456,9939,37,4,461.04
34457,9939,44,1,361.64
34458,9939,50,1,879.63
34459,9939,61,1,1086.98
34460,9940,38,1,305.44
34461,9941,44,3,361.64
34462,9941,10,1,262.3
34463,9941,58,4,30.14
34464,9942,56,1,1080.04
34465,9942,26,1,987.05
34466,9942,46,3,1144.43
34467,9943,2,3,171.75
34468,9943,13,2,877.03
34469,9943,77,2,1038.26
34470,9943,7,1,541.8
34471,9943,67,2,511.18
34472,9943,39,3,866.26
34473,9944,57,3,301.25
34474,9944,11,2,115.83
34475,9944,60,4,759.17
34476,9945,42,2,1051.64
34477,9945,29,2,788.25
34478,9945,18,4,1027.1
34479,9946,25,1,392.52
34480,9946,59,1,268.16
34481,9947,44,2,361.64
34482,9947,6,2,242.61
34483,9948,51,2,920.17
34484,9948,47,4,392.37
34485,9948,19,3,337.18
34486,9948,70,1,302.14
34487,9949,16,2,234.78
34488,9949,20,3,447.37
34489,9950,2,4,171.75
34490,9950,34,3,594.75
34491,9951,39,2,866.26
34492,9951,37,2,461.04
34493,9951,11,1,115.83
34494,9951,25,4,392.52
34495,9952,6,3,242.61
34496,9953,46,3,1144.43
34497,9953,49,2,74.22
34498,9954,37,1,461.04
34499,9954,65,4,942.62
34500,9954,67,1,511.18
34501,9954,15,2,744.13
34502,9954,46,2,1144.43
34503,9955,10,2,262.3
34504,9955,34,4,594.75
34505,9956,67,4,511.18
34506,9956,36,3,509.48
34507,9956,60,1,759.17
34508,9957,31,1,299.72
34509,9957,11,4,115.83
34510,9957,35,2,187.65
34511,9957,13,3,877.03
34512,9958,13,3,877.03
34513,9958,71,2,541.09
34514,9958,66,3,117.72
34515,9958,40,2,411.51
34516,9959,41,2,194.0
34517,9959,19,4,337.18
34518,9959,39,1,866.26
34519,9960,63,1,585.07
34520,9961,27,1,324.95
34521,9961,70,1,302.14
34522,9961,60,3,759.17
34523,9961,75,1,1112.01
34524,9961,61,3,1086.98
34525,9962,24,4,827.35
34526,9962,15,3,744.13
34527,9963,46,3,1144.43
34528,9963,9,3,510.02
34529,9963,37,4,461.04
34530,9963,52,1,572.96
34531,9964,52,1,572.96
34532,9964,69,3,486.13
34533,9964,19,3,337.18
34534,9964,26,4,987.05
34535,9965,16,2,234.78
34536,9965,15,3,744.13
34537,9965,7,1,541.8
34538,9965,20,3,447.37
34539,9966,52,3,572.96
34540,9966,36,1,509.48
34541,9966,70,2,302.14
34542,9967,22,2,763.8
34543,9967,55,2,377.5
34544,9967,78,3,457.87
34545,9967,58,4,30.14
34546,9967,9,3,510.02
34547,9967,62,2,619.42
34548,9968,9,1,510.02
34549,9968,42,4,1051.64
34550,9968,58,2,30.14
34551,9968,5,3,266.27
34552,9969,51,3,920.17
34553,9969,52,1,572.96
34554,9970,17,2,795.21
34555,9971,40,4,411.51
34556,9971,58,3,30.14
34557,9971,27,1,324.95
34558,9971,9,4,510.02
34559,9972,14,2,99.17
34560,9972,45,4,451.83
34561,9973,70,3,302.14
34562,9973,12,3,1017.76
34563,9974,73,4,534.54
34564,9974,43,1,915.54
34565,9974,40,4,411.51
34566,9974,48,3,1115.27
34567,9975,52,3,572.96
34568,9975,12,2,1017.76
34569,9976,6,2,242.61
34570,9976,57,4,301.25
34571,9977,5,2,266.27
34572,9977,60,2,759.17
34573,9978,5,2,266.27
34574,9978,59,1,268.16
34575,9978,3,2,890.1
34576,9978,46,4,1144.43
34577,9978,26,2,987.05
34578,9978,33,3,267.09
34579,9979,79,3,1112.19
34580,9979,49,1,74.22
34581,9979,6,3,242.61
34582,9979,63,1,585.07
34583,9979,3,2,890.1
34584,9979,67,1,511.18
34585,9980,29,1,788.25
34586,9981,42,2,1051.64
34587,9981,27,1,324.95
34588,9981,71,4,541.09
34589,9982,46,2,1144.43
34590,9983,6,2,242.61
34591,9983,67,2,511.18
34592,9983,26,4,987.05
34593,9983,7,4,541.8
34594,9983,21,4,324.04
34595,9984,35,1,187.65
34596,9984,26,2,987.05
34597,9984,80,1,510.49
34598,9985,76,1,490.66
34599,9985,17,2,795.21
34600,9985,30,3,553.33
34601,9985,58,3,30.14
34602,9985,15,1,744.13
34603,9985,63,4,585.07
34604,9986,75,2,1112.01
34605,9987,80,4,510.49
34606,9988,8,1,911.77
34607,9988,62,1,619.42
34608,9988,50,3,879.63
34609,9989,6,2,242.61
34610,9989,3,4,890.1
34611,9989,40,1,411.51
34612,9989,29,3,788.25
34613,9989,68,1,69.73
34614,9989,47,2,392.37
34615,9990,62,3,619.42
34616,9990,4,2,509.2
34617,9991,14,1,99.17
34618,9991,57,2,301.25
34619,9991,75,2,1112.01
34620,9991,71,2,541.09
34621,9991,25,1,392.52
34622,9992,7,2,541.8
34623,9993,61,3,1086.98
34624,9993,69,4,486.13
34625,9993,72,3,337.86
34626,9993,12,4,1017.76
34627,9993,24,2,827.35
34628,9994,75,2,1112.01
34629,9994,63,1,585.07
34630,9994,20,2,447.37
34631,9995,25,3,392.52
34632,9995,55,4,377.5
34633,9995,65,4,942.62
34634,9995,76,3,490.66
34635,9995,24,4,827.35
34636,9995,62,1,619.42
34637,9996,37,2,461.04
34638,9996,77,2,1038.26
34639,9996,33,4,267.09
34640,9996,57,4,301.25
34641,9996,36,1,509.48
34642,9996,51,1,920.17
34643,9997,79,2,1112.19
34644,9997,40,2,411.51
34645,9997,32,4,703.58
34646,9997,34,1,594.75
34647,9998,69,4,486.13
34648,9998,75,2,1112.01
34649,9998,1,2,891.15
34650,9999,19,2,337.18
34651,10000,50,2,879.63
34652,10000,72,1,337.86
34653,10000,28,3,1052.26
34654,10000,41,2,194.0
34655,10000,12,3,1017.76
34656,10001,32,2,703.58
34657,10001,39,1,866.26
34658,10001,25,4,392.52
34659,10001,9,1,510.02
34660,10002,8,1,911.77
34661,10002,60,4,759.17
34662,10002,75,2,1112.01
34663,10002,26,4,987.05
34664,10002,50,1,879.63
34665,10003,62,4,619.42
34666,10004,43,4,915.54
34667,10004,74,2,784.31
34668,10005,36,2,509.48
34669,10006,11,1,115.83
34670,10006,37,3,461.04
34671,10006,21,4,324.04
34672,10006,46,4,1144.43
34673,10007,49,4,74.22
34674,10007,70,2,302.14
34675,10007,28,2,1052.26
34676,10008,11,2,115.83
34677,10008,77,2,1038.26
34678,10009,70,3,302.14
34679,10009,23,4,557.4
34680,10010,4,2,509.2
34681,10010,78,2,457.87
34682,10010,25,2,392.52
34683,10010,63,1,585.07
34684,10011,15,3,744.13
34685,10011,41,2,194.0
34686,10011,45,1,451.83
34687,10011,7,1,541.8
34688,10011,56,4,1080.04
34689,10011,64,1,1122.94
34690,10012,19,3,337.18
34691,10012,15,3,744.13
34692,10013,52,1,572.96
34693,10013,41,4,194.0
34694,10013,33,3,267.09
34695,10013,37,2,461.04
34696,10013,68,2,69.73
34697,10013,51,4,920.17
34698,10014,8,2,911.77
34699,10014,39,1,866.26
34700,10015,12,3,1017.76
34701,10015,20,3,447.37
34702,10015,9,3,510.02
34703,10016,54,4,1115.05
34704,10016,38,4,305.44
34705,10016,36,2,509.48
34706,10016,47,1,392.37
34707,10017,72,1,337.86
34708,10018,3,3,890.1
34709,10018,66,3,117.72
34710,10018,6,3,242.61
34711,10019,20,2,447.37
34712,10019,65,2,942.62
34713,10019,43,1,915.54
34714,10020,69,2,486.13
34715,10020,76,2,490.66
34716,10020,78,2,457.87
34717,10021,21,4,324.04
34718,10021,71,2,541.09
34719,10021,34,4,594.75
34720,10022,51,1,920.17
34721,10022,9,1,510.02
34722,10022,54,4,1115.05
34723,10022,4,3,509.2
34724,10023,45,3,451.83
34725,10023,2,4,171.75
34726,10023,70,3,302.14
34727,10023,46,4,1144.43
34728,10023,34,1,594.75
34729,10023,12,3,1017.76
34730,10024,24,3,827.35
34731,10024,14,1,99.17
34732,10024,62,2,619.42
34733,10024,67,4,511.18
34734,10025,52,3,572.96
34735,10025,63,2,585.07
34736,10025,80,1,510.49
34737,10025,41,3,194.0
34738,10025,36,2,509.48
34739,10025,29,2,788.25
34740,10026,28,3,1052.26
34741,10026,20,2,447.37
34742,10026,49,4,74.22
34743,10027,65,1,942.62
34744,10027,69,3,486.13
34745,10027,16,1,234.78
34746,10027,45,1,451.83
34747,10028,77,1,1038.26
34748,10028,80,4,510.49
34749,10029,54,1,1115.05
34750,10029,46,4,1144.43
34751,10029,70,2,302.14
34752,10029,18,4,1027.1
34753,10030,48,4,1115.27
34754,10030,70,4,302.14
34755,10031,19,3,337.18
34756,10031,67,4,511.18
34757,10031,5,1,266.27
34758,10032,5,1,266.27
34759,10032,25,2,392.52
34760,10032,1,4,891.15
34761,10033,22,2,763.8
34762,10034,78,2,457.87
34763,10034,5,4,266.27
34764,10034,6,2,242.61
34765,10034,3,4,890.1
34766,10035,59,2,268.16
34767,10035,76,3,490.66
34768,10036,70,2,302.14
34769,10036,75,4,1112.01
34770,10036,37,2,461.04
34771,10036,33,3,267.09
34772,10036,12,3,1017.76
34773,10036,34,3,594.75
34774,10037,14,2,99.17
34775,10037,76,3,490.66
34776,10037,18,1,1027.1
34777,10037,78,2,457.87
34778,10037,66,4,117.72
34779,10037,73,3,534.54
34780,10038,77,4,1038.26
34781,10038,34,2,594.75
34782,10038,7,4,541.8
34783,10038,53,1,635.57
34784,10038,5,2,266.27
34785,10038,51,2,920.17
34786,10039,50,1,879.63
34787,10039,72,2,337.86
34788,10039,64,2,1122.94
34789,10039,54,2,1115.05
34790,10039,59,4,268.16
34791,10040,74,2,784.31
34792,10040,18,1,1027.1
34793,10041,8,3,911.77
34794,10041,60,1,759.17
34795,10042,47,1,392.37
34796,10042,61,4,1086.98
34797,10042,8,1,911.77
34798,10042,18,2,1027.1
34799,10042,55,1,377.5
34800,10042,76,4,490.66
34801,10043,11,1,115.83
34802,10043,21,1,324.04
34803,10043,52,2,572.96
34804,10043,4,4,509.2
34805,10043,40,3,411.51
34806,10044,5,2,266.27
34807,10045,73,2,534.54
34808,10045,9,3,510.02
34809,10045,47,2,392.37
34810,10045,49,3,74.22
34811,10045,70,4,302.14
34812,10046,16,2,234.78
34813,10047,14,3,99.17
34814,10047,25,2,392.52
34815,10047,76,4,490.66
34816,10048,34,1,594.75
34817,10048,50,2,879.63
34818,10048,71,4,541.09
34819,10048,13,2,877.03
34820,10048,55,4,377.5
34821,10048,20,1,447.37
34822,10049,62,1,619.42
34823,10049,12,4,1017.76
34824,10049,35,2,187.65
34825,10050,64,2,1122.94
34826,10050,16,2,234.78
34827,10050,15,3,744.13
34828,10051,60,2,759.17
34829,10052,74,2,784.31
34830,10052,43,3,915.54
34831,10052,63,3,585.07
34832,10053,25,1,392.52
34833,10053,59,1,268.16
34834,10053,50,3,879.63
34835,10053,9,3,510.02
34836,10053,26,4,987.05
34837,10054,40,1,411.51
34838,10055,51,3,920.17
34839,10055,45,1,451.83
34840,10055,38,4,305.44
34841,10055,80,4,510.49
34842,10056,48,1,1115.27
34843,10056,69,4,486.13
34844,10056,18,3,1027.1
34845,10056,30,4,553.33
34846,10057,59,4,268.16
34847,10057,6,1,242.61
34848,10057,23,1,557.4
34849,10058,71,3,541.09
34850,10058,6,2,242.61
34851,10058,33,4,267.09
34852,10058,61,3,1086.98
34853,10059,49,2,74.22
34854,10059,72,3,337.86
34855,10059,8,3,911.77
34856,10059,47,1,392.37
34857,10059,37,3,461.04
34858,10059,52,2,572.96
34859,10060,41,2,194.0
34860,10061,68,3,69.73
34861,10061,56,2,1080.04
34862,10061,31,2,299.72
34863,10061,62,1,619.42
34864,10061,60,3,759.17
34865,10061,22,4,763.8
34866,10062,55,4,377.5
34867,10062,68,4,69.73
34868,10062,45,2,451.83
34869,10062,10,1,262.3
34870,10062,19,4,337.18
34871,10063,33,3,267.09
34872,10063,30,1,553.33
34873,10063,68,2,69.73
34874,10063,25,3,392.52
34875,10063,63,3,585.07
34876,10064,69,1,486.13
34877,10064,35,1,187.65
34878,10065,47,2,392.37
34879,10065,28,3,1052.26
34880,10066,41,2,194.0
34881,10066,57,2,301.25
34882,10066,53,3,635.57
34883,10067,51,4,920.17
34884,10068,64,4,1122.94
34885,10069,67,4,511.18
34886,10069,55,4,377.5
34887,10070,60,4,759.17
34888,10070,66,4,117.72
34889,10071,14,2,99.17
34890,10071,78,1,457.87
34891,10071,59,2,268.16
34892,10071,25,2,392.52
34893,10072,53,4,635.57
34894,10072,63,2,585.07
34895,10073,62,4,619.42
34896,10073,52,2,572.96
34897,10074,21,2,324.04
34898,10074,28,1,1052.26
34899,10075,44,1,361.64
34900,10075,56,3,1080.04
34901,10075,68,3,69.73
34902,10075,15,4,744.13
34903,10076,37,4,461.04
34904,10076,34,1,594.75
34905,10076,57,1,301.25
34906,10076,50,1,879.63
34907,10077,78,2,457.87
34908,10077,23,1,557.4
34909,10077,10,2,262.3
34910,10077,4,3,509.2
34911,10078,6,4,242.61
34912,10078,1,4,891.15
34913,10078,40,1,411.51
34914,10079,74,2,784.31
34915,10079,30,2,553.33
34916,10079,56,2,1080.04
34917,10079,13,4,877.03
34918,10079,51,1,920.17
34919,10080,23,4,557.4
34920,10081,56,4,1080.04
34921,10082,45,3,451.83
34922,10082,28,1,1052.26
34923,10082,39,4,866.26
34924,10082,29,3,788.25
34925,10082,24,4,827.35
34926,10083,4,1,509.2
34927,10084,46,4,1144.43
34928,10084,16,1,234.78
34929,10084,51,4,920.17
34930,10085,69,4,486.13
34931,10085,73,3,534.54
34932,10086,30,4,553.33
34933,10086,7,4,541.8
34934,10086,76,3,490.66
34935,10086,66,1,117.72
34936,10086,29,4,788.25
34937,10087,3,3,890.1
34938,10087,61,4,1086.98
34939,10087,50,4,879.63
34940,10088,69,4,486.13
34941,10088,45,3,451.83
34942,10089,58,1,30.14
34943,10090,46,1,1144.43
34944,10090,22,3,763.8
34945,10090,40,1,411.51
34946,10091,8,1,911.77
34947,10091,74,3,784.31
34948,10091,3,1,890.1
34949,10091,42,1,1051.64
34950,10091,28,3,1052.26
34951,10091,79,3,1112.19
34952,10092,14,4,99.17
34953,10092,71,4,541.09
34954,10092,15,2,744.13
34955,10093,8,4,911.77
34956,10093,71,1,541.09
34957,10093,28,1,1052.26
34958,10094,41,2,194.0
34959,10094,66,2,117.72
34960,10094,55,2,377.5
34961,10094,76,4,490.66
34962,10095,19,1,337.18
34963,10095,3,4,890.1
34964,10095,52,4,572.96
34965,10095,26,4,987.05
34966,10095,69,4,486.13
34967,10096,77,1,1038.26
34968,10096,5,4,266.27
34969,10097,31,2,299.72
34970,10097,72,2,337.86
34971,10097,40,2,411.51
34972,10098,55,2,377.5
34973,10098,30,4,553.33
34974,10098,76,1,490.66
34975,10098,16,3,234.78
34976,10098,52,2,572.96
34977,10099,51,2,920.17
34978,10099,65,3,942.62
34979,10099,26,3,987.05
34980,10099,58,4,30.14
34981,10100,74,3,784.31
34982,10100,13,3,877.03
34983,10100,37,3,461.04
34984,10100,18,2,1027.1
34985,10101,42,2,1051.64
34986,10101,45,3,451.83
34987,10101,77,2,1038.26
34988,10102,72,4,337.86
34989,10102,64,3,1122.94
34990,10103,62,2,619.42
34991,10103,48,3,1115.27
34992,10103,72,1,337.86
34993,10103,19,3,337.18
34994,10103,33,3,267.09
34995,10103,4,2,509.2
34996,10104,25,3,392.52
34997,10104,50,2,879.63
34998,10104,52,4,572.96
34999,10104,7,2,541.8
35000,10104,43,1,915.54
35001,10105,73,4,534.54
35002,10105,46,1,1144.43
35003,10105,3,4,890.1
35004,10106,59,3,268.16
35005,10106,65,3,942.62
35006,10107,35,3,187.65
35007,10107,19,4,337.18
35008,10107,74,3,784.31
35009,10107,6,3,242.61
35010,10108,80,2,510.49
35011,10108,43,3,915.54
35012,10109,53,4,635.57
35013,10109,59,1,268.16
35014,10109,21,1,324.04
35015,10109,49,2,74.22
35016,10109,75,2,1112.01
35017,10110,2,2,171.75
35018,10110,43,3,915.54
35019,10110,6,1,242.61
35020,10110,67,3,511.18
35021,10110,32,2,703.58
35022,10111,68,4,69.73
35023,10111,46,2,1144.43
35024,10111,27,3,324.95
35025,10112,9,1,510.02
35026,10113,27,4,324.95
35027,10113,46,2,1144.43
35028,10113,73,3,534.54
35029,10113,26,4,987.05
35030,10113,58,3,30.14
35031,10113,47,2,392.37
35032,10114,12,3,1017.76
35033,10114,78,2,457.87
35034,10114,31,2,299.72
35035,10114,45,4,451.83
35036,10114,46,4,1144.43
35037,10114,55,2,377.5
35038,10115,52,1,572.96
35039,10115,71,2,541.09
35040,10116,35,2,187.65
35041,10117,17,2,795.21
35042,10117,1,3,891.15
35043,10117,33,2,267.09
35044,10118,78,3,457.87
35045,10118,59,1,268.16
35046,10118,56,1,1080.04
35047,10118,68,1,69.73
35048,10118,34,4,594.75
35049,10118,67,1,511.18
35050,10119,25,2,392.52
35051,10119,19,1,337.18
35052,10119,24,3,827.35
35053,10119,49,3,74.22
35054,10119,75,4,1112.01
35055,10119,72,4,337.86
35056,10120,42,2,1051.64
35057,10120,24,3,827.35
35058,10121,49,3,74.22
35059,10122,49,3,74.22
35060,10122,43,3,915.54
35061,10122,29,1,788.25
35062,10122,1,3,891.15
35063,10122,12,4,1017.76
35064,10122,25,4,392.52
35065,10123,46,4,1144.43
35066,10123,12,2,1017.76
35067,10123,47,3,392.37
35068,10123,22,2,763.8
35069,10123,41,3,194.0
35070,10123,53,2,635.57
35071,10124,23,1,557.4
35072,10125,62,3,619.42
35073,10125,25,4,392.52
35074,10125,69,4,486.13
35075,10125,1,4,891.15
35076,10126,61,2,1086.98
35077,10126,70,3,302.14
35078,10126,32,3,703.58
35079,10126,8,1,911.77
35080,10126,11,2,115.83
35081,10126,65,1,942.62
35082,10127,7,2,541.8
35083,10128,38,3,305.44
35084,10128,79,1,1112.19
35085,10128,7,4,541.8
35086,10128,24,1,827.35
35087,10128,23,4,557.4
35088,10128,43,2,915.54
35089,10129,28,2,1052.26
35090,10129,46,1,1144.43
35091,10130,29,4,788.25
35092,10130,53,2,635.57
35093,10131,66,1,117.72
35094,10131,73,4,534.54
